DATATIME,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,WINDSPEED,POWER
2022-04-16 02:15:00,132,11.1,98,766,4.8,21557.0
2022-04-16 02:30:00,132,11.0,98,766,5.7,35755.0
2022-04-16 02:45:00,133,10.9,99,765,6.5,51521.0
2022-04-16 03:00:00,133,10.8,99,765,6.5,54838.0
2022-04-16 03:15:00,133,10.7,99,765,7.3,69272.0
2022-04-16 03:30:00,134,10.6,99,765,7.3,71889.0
2022-04-16 03:45:00,135,10.6,99,765,7.4,72488.0
2022-04-16 04:00:00,136,10.5,99,765,7.2,71348.0
2022-04-16 04:15:00,136,10.5,99,765,6.7,60852.0
2022-04-16 04:30:00,137,10.4,99,765,6.5,58503.0
2022-04-16 04:45:00,137,10.4,99,765,6.7,60227.0
2022-04-16 05:00:00,137,10.3,99,765,7.2,66632.0
2022-04-16 05:15:00,137,10.3,99,765,6.9,64763.0
2022-04-16 05:30:00,137,10.2,99,765,6.6,56289.0
2022-04-16 05:45:00,137,10.2,98,766,6.8,62566.0
2022-04-16 06:00:00,137,10.1,98,766,7.6,74587.0
2022-04-16 06:15:00,136,10.1,98,766,7.6,75435.0
2022-04-16 06:30:00,138,10.1,97,766,7.3,71292.0
2022-04-16 06:45:00,139,10.2,97,766,7.3,75332.0
2022-04-16 07:00:00,140,10.2,96,766,7.3,71501.0
2022-04-16 07:15:00,141,10.2,96,766,7.0,65978.0
2022-04-16 07:30:00,141,10.3,95,766,6.9,60737.0
2022-04-16 07:45:00,142,10.3,95,767,6.5,54392.0
2022-04-16 08:00:00,142,10.4,94,767,6.3,48482.0
2022-04-16 08:15:00,141,10.5,94,767,5.6,34807.0
2022-04-16 08:30:00,142,10.6,93,767,5.6,36911.0
2022-04-16 08:45:00,142,10.8,92,768,5.3,29211.0
2022-04-16 09:00:00,143,10.9,91,768,5.2,29990.0
2022-04-16 09:15:00,144,11.1,90,768,5.2,30457.0
2022-04-16 09:30:00,144,11.3,89,768,5.7,39315.0
2022-04-16 09:45:00,144,11.5,89,768,5.3,33921.0
2022-04-16 10:00:00,145,11.7,88,768,4.9,27365.0
2022-04-16 10:15:00,145,12.1,87,768,4.7,21407.0
2022-04-16 10:30:00,147,12.6,85,768,4.4,19412.0
2022-04-16 10:45:00,148,13.2,82,768,4.5,16785.0
2022-04-16 11:00:00,149,13.7,80,768,4.8,24452.0
2022-04-16 11:15:00,151,14.3,78,768,5.5,31080.0
2022-04-16 11:30:00,153,14.8,77,768,6.2,43819.0
2022-04-16 11:45:00,155,15.3,76,767,6.5,53585.0
2022-04-16 12:00:00,157,15.8,75,767,7.2,69972.0
2022-04-16 12:15:00,158,16.2,74,767,7.5,75362.0
2022-04-16 12:30:00,159,16.5,73,767,8.0,87202.0
2022-04-16 12:45:00,160,16.8,72,766,7.8,83135.0
2022-04-16 13:00:00,161,17.1,71,766,7.7,79530.0
2022-04-16 13:15:00,160,17.2,71,766,7.3,70697.0
2022-04-16 13:30:00,157,17.3,71,766,7.3,72655.0
2022-04-16 13:45:00,155,17.3,70,765,7.3,74525.0
2022-04-16 14:00:00,152,17.4,70,765,8.0,88852.0
2022-04-16 14:15:00,153,17.5,70,765,8.1,95027.0
2022-04-16 14:30:00,155,17.6,70,765,8.4,96409.0
2022-04-16 14:45:00,158,17.8,70,764,9.3,115034.0
2022-04-16 15:00:00,160,17.9,70,764,9.5,112984.0
2022-04-16 15:15:00,161,17.9,70,764,9.5,117626.0
2022-04-16 15:30:00,161,17.7,71,764,9.6,117991.0
2022-04-16 15:45:00,161,17.6,72,763,9.2,115242.0
2022-04-16 16:00:00,161,17.4,73,763,9.4,120611.0
2022-04-16 16:15:00,159,17.2,73,763,9.6,119708.0
2022-04-16 16:30:00,157,17.1,73,763,9.1,111267.0
2022-04-16 16:45:00,153,17.0,73,763,9.1,112976.0
2022-04-16 17:00:00,151,16.9,73,763,9.6,117868.0
2022-04-16 17:15:00,149,16.6,74,763,9.9,121914.0
2022-04-16 17:30:00,148,16.1,76,763,10.5,129599.0
2022-04-16 17:45:00,147,15.6,77,763,10.3,125717.0
2022-04-16 18:00:00,145,15.1,79,763,10.4,127228.0
2022-04-16 18:15:00,145,14.6,81,763,10.7,131104.0
2022-04-16 18:30:00,145,14.2,82,763,10.9,137069.0
2022-04-16 18:45:00,146,13.7,84,763,11.0,133011.0
2022-04-16 19:00:00,146,13.3,85,763,10.8,133532.0
2022-04-16 19:15:00,146,12.8,87,763,10.6,131515.0
2022-04-16 19:30:00,145,12.3,89,763,10.2,128561.0
2022-04-16 19:45:00,144,11.8,91,764,10.1,127383.0
2022-04-16 20:00:00,143,11.3,93,764,10.3,129982.0
2022-04-16 20:15:00,142,10.9,95,764,10.4,131443.0
2022-04-16 20:30:00,141,10.6,96,764,10.3,128195.0
2022-04-16 20:45:00,140,10.4,97,765,10.6,132573.0
2022-04-16 21:00:00,139,10.1,98,765,10.8,132798.0
2022-04-16 21:15:00,138,10.0,98,765,10.6,130065.0
2022-04-16 21:30:00,137,9.9,98,766,10.2,126491.0
2022-04-16 21:45:00,135,9.8,99,766,10.9,131891.0
2022-04-16 22:00:00,133,9.7,99,767,10.8,134283.0
2022-04-16 22:15:00,133,9.5,99,767,10.8,134765.0
2022-04-16 22:30:00,132,9.4,99,767,10.6,132399.0
2022-04-16 22:45:00,131,9.3,99,767,9.9,126332.0
2022-04-16 23:00:00,130,9.2,99,767,10.1,130107.0
2022-04-16 23:15:00,130,9.1,99,767,10.4,130501.0
2022-04-16 23:30:00,130,9.0,99,767,9.1,115212.0
2022-04-16 23:45:00,130,8.9,98,768,9.5,121588.0
2022-04-17 00:00:00,123,8.2,94,768,9.5,121145.0
2022-04-17 00:15:00,125,8.2,94,768,9.3,117348.0
2022-04-17 00:30:00,127,8.2,94,768,8.9,111742.0
2022-04-17 00:45:00,129,8.1,95,768,8.7,107981.0
2022-04-17 01:00:00,131,8.1,95,768,8.3,97514.0
2022-04-17 01:15:00,133,8.1,95,768,8.7,104894.0
2022-04-17 01:30:00,134,8.0,95,768,8.4,100194.0
2022-04-17 01:45:00,137,8.0,96,767,7.9,88266.0
2022-04-17 02:00:00,138,7.9,96,767,8.2,96370.0
2022-04-17 02:15:00,140,7.9,96,767,8.1,93510.0
2022-04-17 02:30:00,141,7.9,96,767,8.3,95972.0
2022-04-17 02:45:00,142,7.8,97,766,7.9,89514.0
2022-04-17 03:00:00,143,7.8,97,766,7.0,66685.0
2022-04-17 03:15:00,143,7.8,97,766,6.8,61392.0
2022-04-17 03:30:00,143,7.9,96,766,7.2,73022.0
2022-04-17 03:45:00,144,7.9,96,766,7.3,75506.0
2022-04-17 04:00:00,144,8.0,95,766,7.1,69454.0
2022-04-17 04:15:00,144,8.0,95,766,7.1,67296.0
2022-04-17 04:30:00,146,8.1,95,766,6.9,62145.0
2022-04-17 04:45:00,146,8.2,95,766,6.4,53392.0
2022-04-17 05:00:00,148,8.3,95,766,6.1,48834.0
2022-04-17 05:15:00,149,8.4,95,766,6.6,54845.0
2022-04-17 05:30:00,148,8.7,94,766,6.9,64648.0
2022-04-17 05:45:00,149,8.9,93,766,6.8,59943.0
2022-04-17 06:00:00,148,9.2,92,766,6.6,52602.0
2022-04-17 06:15:00,147,9.4,92,766,6.1,43554.0
2022-04-17 06:30:00,150,9.7,92,766,6.2,47765.0
2022-04-17 06:45:00,152,9.9,91,766,6.1,46164.0
2022-04-17 07:00:00,154,10.2,91,766,6.1,47623.0
2022-04-17 07:15:00,159,10.5,91,766,6.4,54632.0
2022-04-17 07:30:00,163,10.9,91,766,6.7,60220.0
2022-04-17 07:45:00,166,11.2,91,767,6.4,52669.0
2022-04-17 08:00:00,168,11.6,91,767,6.2,46962.0
2022-04-17 08:15:00,172,12.0,91,767,5.8,39158.0
2022-04-17 08:30:00,177,12.4,90,767,5.5,31899.0
2022-04-17 08:45:00,180,12.9,89,767,5.8,38727.0
2022-04-17 09:00:00,184,13.3,88,767,5.3,33629.0
2022-04-17 09:15:00,187,13.8,86,767,5.3,31109.0
2022-04-17 09:30:00,190,14.4,84,767,4.5,19090.0
2022-04-17 09:45:00,193,14.9,83,768,4.6,20550.0
2022-04-17 10:00:00,196,15.5,81,768,4.3,15547.0
2022-04-17 10:15:00,198,16.1,79,768,4.5,17401.0
2022-04-17 10:30:00,201,16.6,76,768,5.0,24474.0
2022-04-17 10:45:00,205,17.2,73,767,5.1,29005.0
2022-04-17 11:00:00,208,17.7,70,767,5.5,32031.0
2022-04-17 11:15:00,209,18.2,67,767,5.4,30607.0
2022-04-17 11:30:00,208,18.7,66,767,5.1,27316.0
2022-04-17 11:45:00,209,19.1,64,767,5.1,26540.0
2022-04-17 12:00:00,209,19.6,63,767,5.1,26203.0
2022-04-17 12:15:00,209,20.0,61,767,4.9,21713.0
2022-04-17 12:30:00,209,20.4,60,767,4.4,17150.0
2022-04-17 12:45:00,209,20.9,59,766,4.6,18531.0
2022-04-17 13:00:00,209,21.3,58,766,4.6,21846.0
2022-04-17 13:15:00,210,21.6,57,766,5.2,26275.0
2022-04-17 13:30:00,212,21.7,56,766,4.8,22029.0
2022-04-17 13:45:00,214,21.8,55,765,6.4,49523.0
2022-04-17 14:00:00,216,21.9,54,765,7.1,65748.0
2022-04-17 14:15:00,217,21.5,56,765,7.0,63899.0
2022-04-17 14:30:00,217,20.4,61,765,5.7,38247.0
2022-04-17 14:45:00,217,19.3,66,764,5.1,27220.0
2022-04-17 15:00:00,217,18.2,71,764,5.3,29916.0
2022-04-17 15:15:00,219,17.6,73,764,5.5,36654.0
2022-04-17 15:30:00,222,17.6,73,764,5.2,31522.0
2022-04-17 15:45:00,224,17.7,73,764,4.6,21425.0
2022-04-17 16:00:00,227,17.7,73,764,4.5,18257.0
2022-04-17 16:15:00,226,17.7,74,764,4.4,17734.0
2022-04-17 16:30:00,218,17.6,75,764,5.1,24244.0
2022-04-17 16:45:00,207,17.6,76,764,5.2,28440.0
2022-04-17 17:00:00,182,17.5,77,764,5.3,26862.0
2022-04-17 17:15:00,163,17.4,78,764,6.2,44462.0
2022-04-17 17:30:00,159,17.2,79,764,5.7,40626.0
2022-04-17 17:45:00,157,17.1,80,765,5.8,39552.0
2022-04-17 18:00:00,156,16.9,81,765,4.9,24349.0
2022-04-17 18:15:00,150,16.3,83,765,5.4,30477.0
2022-04-17 18:30:00,141,15.2,87,765,5.9,40502.0
2022-04-17 18:45:00,131,14.2,90,766,5.9,42053.0
2022-04-17 19:00:00,123,13.1,94,766,6.6,55272.0
2022-04-17 19:15:00,121,12.5,96,766,6.9,63492.0
2022-04-17 19:30:00,125,12.3,96,766,7.6,76584.0
2022-04-17 19:45:00,129,12.2,97,767,8.8,107890.0
2022-04-17 20:00:00,132,12.0,97,767,9.8,123899.0
2022-04-17 20:15:00,133,11.9,97,767,8.8,105932.0
2022-04-17 20:30:00,132,11.8,96,767,8.1,93430.0
2022-04-17 20:45:00,132,11.8,95,768,7.6,78173.0
2022-04-17 21:00:00,131,11.7,94,768,7.6,78238.0
2022-04-17 21:15:00,130,11.6,94,768,7.7,80447.0
2022-04-17 21:30:00,128,11.3,95,768,8.2,97417.0
2022-04-17 21:45:00,127,11.1,96,769,9.0,115926.0
2022-04-17 22:00:00,125,10.8,97,769,9.6,122947.0
2022-04-17 22:15:00,123,10.6,97,769,9.8,127383.0
2022-04-17 22:30:00,123,10.4,97,769,8.7,110782.0
2022-04-17 22:45:00,123,10.1,98,770,8.2,98138.0
2022-04-17 23:00:00,123,9.9,98,770,8.3,93533.0
2022-04-17 23:15:00,121,9.7,98,770,7.8,83708.0
2022-04-17 23:30:00,117,9.6,97,770,7.8,85407.0
2022-04-17 23:45:00,113,9.4,97,771,8.3,94828.0
2022-04-18 00:00:00,95,8.7,95,771,8.5,97984.0
2022-04-18 00:15:00,92,8.5,95,771,8.5,98900.0
2022-04-18 00:30:00,88,8.4,95,771,7.4,74102.0
2022-04-18 00:45:00,82,8.3,94,771,7.4,73369.0
2022-04-18 01:00:00,76,8.2,94,771,7.2,69889.0
2022-04-18 01:15:00,73,8.1,94,771,6.7,56923.0
2022-04-18 01:30:00,70,8.0,93,771,6.6,54625.0
2022-04-18 01:45:00,68,7.9,93,771,6.6,52621.0
2022-04-18 02:00:00,65,7.8,92,771,6.2,46255.0
2022-04-18 02:15:00,65,7.8,92,771,5.8,34934.0
2022-04-18 02:30:00,66,7.7,92,771,5.5,31471.0
2022-04-18 02:45:00,67,7.6,91,771,5.2,27561.0
2022-04-18 03:00:00,68,7.5,91,771,4.3,17694.0
2022-04-18 03:15:00,67,7.5,91,771,4.1,13053.0
2022-04-18 03:30:00,65,7.5,91,771,3.7,9903.0
2022-04-18 03:45:00,64,7.4,90,770,3.2,5787.0
2022-04-18 04:00:00,62,7.4,90,770,2.9,2914.0
2022-04-18 04:15:00,62,7.4,90,770,2.8,3165.0
2022-04-18 04:30:00,63,7.3,90,770,2.7,2793.0
2022-04-18 04:45:00,63,7.3,90,770,2.5,1537.0
2022-04-18 05:00:00,64,7.2,90,770,3.0,3964.0
2022-04-18 05:15:00,65,7.2,90,770,3.1,5235.0
2022-04-18 05:30:00,65,7.2,90,770,2.7,5399.0
2022-04-18 05:45:00,66,7.2,90,771,3.4,6861.0
2022-04-18 06:00:00,66,7.2,90,771,3.5,9035.0
2022-04-18 06:15:00,68,7.2,90,771,3.0,6913.0
2022-04-18 06:30:00,68,7.2,90,771,2.8,5020.0
2022-04-18 06:45:00,71,7.2,90,772,4.0,9784.0
2022-04-18 07:00:00,72,7.2,90,772,4.2,13985.0
2022-04-18 07:15:00,74,7.2,90,772,3.7,11286.0
2022-04-18 07:30:00,76,7.3,89,772,3.3,6464.0
2022-04-18 07:45:00,78,7.4,89,772,3.1,6260.0
2022-04-18 08:00:00,80,7.5,88,772,3.0,4887.0
2022-04-18 08:15:00,80,7.5,88,772,3.0,6079.0
2022-04-18 08:30:00,79,7.6,87,772,2.7,2271.0
2022-04-18 08:45:00,79,7.7,87,773,2.2,1601.0
2022-04-18 09:00:00,77,7.8,86,773,1.7,565.0
2022-04-18 09:15:00,77,7.9,85,773,2.2,1296.0
2022-04-18 09:30:00,79,8.1,84,773,2.3,1351.0
2022-04-18 09:45:00,81,8.3,83,774,2.3,1291.0
2022-04-18 10:00:00,83,8.5,82,774,2.5,553.0
2022-04-18 10:15:00,83,8.6,81,774,2.7,999.0
2022-04-18 10:30:00,83,8.7,81,774,2.1,205.0
2022-04-18 10:45:00,83,8.7,82,774,2.2,47.0
2022-04-18 11:00:00,83,8.8,82,774,1.9,-96.0
2022-04-18 11:15:00,83,8.9,82,774,2.1,83.0
2022-04-18 11:30:00,84,9.0,81,774,2.0,-86.0
2022-04-18 11:45:00,85,9.1,81,773,1.7,-127.0
2022-04-18 12:00:00,87,9.2,80,773,1.2,-185.0
2022-04-18 12:15:00,88,9.4,80,773,1.5,-178.0
2022-04-18 12:30:00,90,9.7,79,773,1.7,-184.0
2022-04-18 12:45:00,90,10.0,78,772,1.4,-178.0
2022-04-18 13:00:00,91,10.3,77,772,1.6,-187.0
2022-04-18 13:15:00,94,10.4,76,772,2.0,94.0
2022-04-18 13:30:00,95,10.5,76,772,2.1,15.0
2022-04-18 13:45:00,96,10.6,76,771,1.7,-136.0
2022-04-18 14:00:00,97,10.7,76,771,1.6,-157.0
2022-04-18 14:15:00,97,10.8,76,771,1.6,-219.0
2022-04-18 14:30:00,96,10.9,76,771,1.8,-131.0
2022-04-18 14:45:00,95,11.0,75,771,2.0,6.0
2022-04-18 15:00:00,94,11.1,75,771,2.2,-118.0
2022-04-18 15:15:00,94,11.1,75,771,2.0,-78.0
2022-04-18 15:30:00,95,11.1,75,771,2.1,133.0
2022-04-18 15:45:00,95,11.2,74,770,2.9,1236.0
2022-04-18 16:00:00,96,11.2,74,770,2.8,746.0
2022-04-18 16:15:00,97,11.2,74,770,3.2,2856.0
2022-04-18 16:30:00,98,11.1,74,770,3.1,2842.0
2022-04-18 16:45:00,99,11.1,75,770,3.4,4624.0
2022-04-18 17:00:00,100,11.0,75,770,3.2,4342.0
2022-04-18 17:15:00,101,11.0,75,770,3.5,6183.0
2022-04-18 17:30:00,102,10.9,75,770,3.8,8760.0
2022-04-18 17:45:00,102,10.8,76,770,4.1,12289.0
2022-04-18 18:00:00,103,10.7,76,770,4.6,17222.0
2022-04-18 18:15:00,104,10.5,76,770,5.3,28064.0
2022-04-18 18:30:00,105,10.3,77,770,5.2,26902.0
2022-04-18 18:45:00,107,10.2,78,770,5.5,31628.0
2022-04-18 19:00:00,108,10.0,79,770,5.4,28798.0
2022-04-18 19:15:00,108,9.8,79,770,5.2,26950.0
2022-04-18 19:30:00,105,9.7,80,770,4.6,18068.0
2022-04-18 19:45:00,102,9.5,81,771,4.1,14080.0
2022-04-18 20:00:00,99,9.4,82,771,4.4,17670.0
2022-04-18 20:15:00,97,9.2,82,771,4.7,21222.0
2022-04-18 20:30:00,95,9.1,83,772,5.1,26835.0
2022-04-18 20:45:00,94,9.0,83,772,6.2,45735.0
2022-04-18 21:00:00,92,8.9,84,773,6.7,56972.0
2022-04-18 21:15:00,91,8.8,84,773,7.2,68385.0
2022-04-18 21:30:00,90,8.7,84,773,7.1,67797.0
2022-04-18 21:45:00,90,8.6,84,774,6.9,61353.0
2022-04-18 22:00:00,89,8.5,84,774,6.7,55712.0
2022-04-18 22:15:00,89,8.4,84,774,5.3,27779.0
2022-04-18 22:30:00,89,8.3,83,774,5.5,33540.0
2022-04-18 22:45:00,89,8.2,83,775,4.7,20928.0
2022-04-18 23:00:00,89,8.1,82,775,6.1,41794.0
2022-04-18 23:15:00,88,8.1,82,775,6.3,45516.0
2022-04-18 23:30:00,85,8.0,83,775,5.8,36676.0
2022-04-18 23:45:00,84,7.9,83,774,5.4,30372.0
2022-04-19 00:00:00,85,8.2,89,774,6.0,40606.0
2022-04-19 00:15:00,82,8.2,89,774,6.5,51322.0
2022-04-19 00:30:00,86,8.1,90,774,6.1,40844.0
2022-04-19 00:45:00,89,8.1,90,773,5.5,30609.0
2022-04-19 01:00:00,91,8.0,91,773,5.3,27124.0
2022-04-19 01:15:00,94,8.0,91,773,6.6,53315.0
2022-04-19 01:30:00,96,7.9,91,773,5.5,30788.0
2022-04-19 01:45:00,99,7.9,90,772,5.8,36783.0
2022-04-19 02:00:00,102,7.8,90,772,5.7,34467.0
2022-04-19 02:15:00,103,7.8,90,772,4.9,21755.0
2022-04-19 02:30:00,99,7.7,90,772,4.8,21384.0
2022-04-19 02:45:00,96,7.6,91,772,4.6,20193.0
2022-04-19 03:00:00,92,7.5,91,772,4.4,16958.0
2022-04-19 03:15:00,90,7.5,91,772,4.8,19441.0
2022-04-19 03:30:00,90,7.5,91,772,4.6,18696.0
2022-04-19 03:45:00,90,7.4,90,771,4.0,11898.0
2022-04-19 04:00:00,88,7.4,90,771,3.9,10306.0
2022-04-19 04:15:00,88,7.4,90,771,3.5,7248.0
2022-04-19 04:30:00,87,7.4,90,771,3.5,7856.0
2022-04-19 04:45:00,87,7.3,91,771,3.5,8785.0
2022-04-19 05:00:00,86,7.3,91,771,2.7,3741.0
2022-04-19 05:15:00,86,7.3,91,771,2.1,1426.0
2022-04-19 05:30:00,84,7.3,91,771,3.2,5366.0
2022-04-19 05:45:00,84,7.2,90,771,3.6,8176.0
2022-04-19 06:00:00,83,7.2,90,771,3.0,5529.0
2022-04-19 06:15:00,83,7.2,90,771,2.5,3192.0
2022-04-19 06:30:00,81,7.2,90,771,2.2,2080.0
2022-04-19 06:45:00,81,7.2,90,772,2.0,680.0
2022-04-19 07:00:00,79,7.2,90,772,2.0,608.0
2022-04-19 07:15:00,81,7.2,90,772,2.1,449.0
2022-04-19 07:30:00,82,7.2,89,772,2.3,1824.0
2022-04-19 07:45:00,85,7.2,89,773,2.7,3069.0
2022-04-19 08:00:00,87,7.2,88,773,2.6,2172.0
2022-04-19 08:15:00,90,7.3,88,773,2.0,492.0
2022-04-19 08:30:00,94,7.4,87,773,3.7,7441.0
2022-04-19 08:45:00,98,7.5,86,773,2.2,986.0
2022-04-19 09:00:00,105,7.6,85,773,2.0,-160.0
2022-04-19 09:15:00,110,7.7,85,773,1.8,-192.0
2022-04-19 09:30:00,115,7.8,85,773,1.8,-48.0
2022-04-19 09:45:00,120,8.0,84,774,1.9,-47.0
2022-04-19 10:00:00,124,8.1,84,774,2.1,87.0
2022-04-19 10:15:00,127,8.4,84,774,2.2,250.0
2022-04-19 10:30:00,131,8.7,83,774,3.1,2463.0
2022-04-19 10:45:00,133,9.0,82,774,2.4,589.0
2022-04-19 11:00:00,136,9.3,81,774,2.5,1246.0
2022-04-19 11:15:00,141,9.8,79,774,3.6,4893.0
2022-04-19 11:30:00,146,10.4,78,774,3.1,4111.0
2022-04-19 11:45:00,153,10.9,76,773,2.6,2780.0
2022-04-19 12:00:00,158,11.5,75,773,2.7,2141.0
2022-04-19 12:15:00,163,12.0,74,773,2.8,2220.0
2022-04-19 12:30:00,166,12.3,73,773,2.9,2765.0
2022-04-19 12:45:00,169,12.6,73,772,2.9,1844.0
2022-04-19 13:00:00,171,12.9,72,772,2.9,1964.0
2022-04-19 13:15:00,173,13.0,72,772,2.7,1140.0
2022-04-19 13:30:00,173,13.1,72,772,2.6,794.0
2022-04-19 13:45:00,173,13.2,72,771,2.8,1785.0
2022-04-19 14:00:00,173,13.3,72,771,2.5,1022.0
2022-04-19 14:15:00,173,13.4,72,771,3.2,3603.0
2022-04-19 14:30:00,174,13.5,72,771,3.1,3606.0
2022-04-19 14:45:00,174,13.6,71,770,3.7,7112.0
2022-04-19 15:00:00,176,13.7,71,770,4.2,11081.0
2022-04-19 15:15:00,176,13.8,71,770,4.1,12937.0
2022-04-19 15:30:00,174,13.9,70,769,4.4,15762.0
2022-04-19 15:45:00,174,14.0,70,769,3.9,12556.0
2022-04-19 16:00:00,172,14.1,69,768,4.1,13183.0
2022-04-19 16:15:00,169,14.2,69,768,4.5,16620.0
2022-04-19 16:30:00,162,14.2,70,768,4.2,14663.0
2022-04-19 16:45:00,158,14.2,70,768,4.3,15589.0
2022-04-19 17:00:00,153,14.2,71,768,5.0,23789.0
2022-04-19 17:15:00,151,14.0,72,768,5.6,34594.0
2022-04-19 17:30:00,147,13.5,74,768,5.8,41126.0
2022-04-19 17:45:00,144,13.0,77,768,5.8,39300.0
2022-04-19 18:00:00,141,12.5,79,768,6.1,44513.0
2022-04-19 18:15:00,140,12.2,81,768,6.2,47507.0
2022-04-19 18:30:00,139,11.9,82,768,6.3,47934.0
2022-04-19 18:45:00,138,11.6,83,769,5.8,40435.0
2022-04-19 19:00:00,138,11.3,84,769,6.0,42628.0
2022-04-19 19:15:00,138,11.1,84,769,6.4,50395.0
2022-04-19 19:30:00,138,11.0,85,769,6.6,54948.0
2022-04-19 19:45:00,139,10.8,85,770,6.8,57587.0
2022-04-19 20:00:00,139,10.7,86,770,7.2,69439.0
2022-04-19 20:15:00,139,10.6,86,770,7.2,73883.0
2022-04-19 20:30:00,139,10.5,86,770,7.5,79232.0
2022-04-19 20:45:00,137,10.4,87,771,6.9,62418.0
2022-04-19 21:00:00,137,10.3,87,771,7.0,68836.0
2022-04-19 21:15:00,137,10.3,87,771,7.5,79108.0
2022-04-19 21:30:00,136,10.2,88,771,7.1,68919.0
2022-04-19 21:45:00,134,10.1,89,772,5.9,39332.0
2022-04-19 22:00:00,133,10.0,90,772,6.0,45195.0
2022-04-19 22:15:00,133,9.9,90,772,6.3,48090.0
2022-04-19 22:30:00,134,9.8,90,772,6.3,49897.0
2022-04-19 22:45:00,136,9.7,91,772,7.0,65978.0
2022-04-19 23:00:00,137,9.6,91,772,6.7,64476.0
2022-04-19 23:15:00,140,9.6,91,772,6.1,46748.0
2022-04-19 23:30:00,143,9.5,92,772,6.2,48618.0
2022-04-19 23:45:00,145,9.5,92,772,6.1,48214.0
2022-04-20 00:00:00,143,10.1,89,771,6.3,52073.0
2022-04-20 00:15:00,142,10.0,89,771,6.2,48546.0
2022-04-20 00:30:00,145,10.0,89,771,6.7,59074.0
2022-04-20 00:45:00,147,10.0,89,771,6.3,52502.0
2022-04-20 01:00:00,150,10.0,89,771,6.0,46802.0
2022-04-20 01:15:00,151,10.0,89,771,5.4,31197.0
2022-04-20 01:30:00,152,10.1,89,771,4.7,22165.0
2022-04-20 01:45:00,153,10.1,89,770,4.5,19049.0
2022-04-20 02:00:00,155,10.2,89,770,4.3,16102.0
2022-04-20 02:15:00,156,10.2,89,770,3.6,4888.0
2022-04-20 02:30:00,157,10.2,89,770,11.9,116426.0
2022-04-20 02:45:00,159,10.2,90,769,12.4,135767.0
2022-04-20 03:00:00,162,10.2,90,769,11.2,130280.0
2022-04-20 03:15:00,162,10.2,90,769,10.1,125895.0
2022-04-20 03:30:00,160,10.2,91,769,9.3,110782.0
2022-04-20 03:45:00,157,10.2,91,768,7.8,87684.0
2022-04-20 04:00:00,155,10.2,92,768,7.3,76832.0
2022-04-20 04:15:00,151,10.2,92,768,6.7,62465.0
2022-04-20 04:30:00,148,10.2,92,768,6.4,55175.0
2022-04-20 04:45:00,145,10.2,92,768,6.5,57182.0
2022-04-20 05:00:00,141,10.2,92,768,6.1,48694.0
2022-04-20 05:15:00,135,10.2,92,768,5.8,43648.0
2022-04-20 05:30:00,132,10.2,93,768,5.0,28366.0
2022-04-20 05:45:00,124,10.2,93,768,5.2,30890.0
2022-04-20 06:00:00,119,10.2,94,768,4.1,17338.0
2022-04-20 06:15:00,96,10.2,94,768,5.1,26790.0
2022-04-20 06:30:00,53,10.1,95,768,5.7,38502.0
2022-04-20 06:45:00,32,10.0,95,769,6.3,49405.0
2022-04-20 07:00:00,19,9.9,96,769,5.4,35494.0
2022-04-20 07:15:00,14,9.9,96,769,4.8,21450.0
2022-04-20 07:30:00,11,10.0,96,769,3.9,12405.0
2022-04-20 07:45:00,6,10.1,95,770,4.8,22201.0
2022-04-20 08:00:00,4,10.2,95,770,6.0,40073.0
2022-04-20 08:15:00,4,10.2,95,770,5.6,35583.0
2022-04-20 08:30:00,8,10.3,94,770,5.2,28690.0
2022-04-20 08:45:00,11,10.4,93,771,4.3,17735.0
2022-04-20 09:00:00,14,10.5,92,771,3.3,7107.0
2022-04-20 09:15:00,18,10.6,91,771,2.4,1717.0
2022-04-20 09:30:00,27,10.9,88,771,1.6,-129.0
2022-04-20 09:45:00,35,11.1,85,771,1.4,-133.0
2022-04-20 10:00:00,43,11.4,82,771,1.9,-154.0
2022-04-20 10:15:00,48,11.6,80,771,2.8,1349.0
2022-04-20 10:30:00,54,11.7,79,771,3.0,2109.0
2022-04-20 10:45:00,64,11.8,78,771,2.8,2028.0
2022-04-20 11:00:00,77,11.9,77,771,2.7,1980.0
2022-04-20 11:15:00,88,12.2,75,771,2.8,2411.0
2022-04-20 11:30:00,90,12.6,73,771,2.8,2625.0
2022-04-20 11:45:00,95,13.1,71,770,2.5,1054.0
2022-04-20 12:00:00,100,13.5,69,770,2.1,367.0
2022-04-20 12:15:00,103,14.0,67,770,2.1,174.0
2022-04-20 12:30:00,103,14.5,64,770,2.4,585.0
2022-04-20 12:45:00,108,15.0,61,770,2.5,833.0
2022-04-20 13:00:00,108,15.5,58,770,2.5,434.0
2022-04-20 13:15:00,109,15.9,56,770,2.4,625.0
2022-04-20 13:30:00,106,16.2,54,769,2.3,45.0
2022-04-20 13:45:00,106,16.5,53,769,2.7,1517.0
2022-04-20 14:00:00,102,16.8,51,768,2.5,1436.0
2022-04-20 14:15:00,105,17.0,49,768,2.5,1409.0
2022-04-20 14:30:00,111,17.3,48,768,2.8,1445.0
2022-04-20 14:45:00,115,17.5,47,767,2.8,2214.0
2022-04-20 15:00:00,122,17.8,46,767,2.9,2325.0
